Customer,State,Customer Lifetime Value,Response,Effective To Date,EmploymentStatus,Income,Location Code,Marital Status,Monthly Premium,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Policy,Renew Offer Type,Sales Channel,Total Claim Amount
WO80705,Arizona,2855.925747,No,2/14/11,Employed,50738,Suburban,Divorced,71,11,48,0,1,Personal,Personal L1,Offer3,Agent,344.470631
CT51200,Oregon,5771.610372,No,2/17/11,Employed,65709,Rural,Divorced,72,33,77,0,3,Corporate,Corporate L3,Offer1,Web,12.945127
IX65163,California,8098.51111,No,1/21/11,Unemployed,0,Suburban,Single,123,22,25,0,6,Personal,Personal L3,Offer1,Call Center,885.6
AP32891,Arizona,3432.961074,No,1/26/11,Unemployed,0,Suburban,Married,95,16,28,0,1,Personal,Personal L2,Offer4,Agent,456.0
AY29281,Arizona,9408.343519,No,1/10/11,Unemployed,0,Suburban,Single,85,11,27,0,2,Corporate,Corporate L2,Offer1,Agent,408.0
UK18731,California,5595.971365,No,1/27/11,Retired,19651,Suburban,Married,72,3,68,0,5,Personal,Personal L1,Offer2,Web,345.6
JT32550,Washington,7260.833833,No,1/30/11,Unemployed,0,Suburban,Single,72,18,25,0,2,Personal,Personal L2,Offer4,Web,744.026708
MT91823,Arizona,13438.04189,No,1/21/11,Employed,69693,Suburban,Married,112,34,62,1,2,Special,Special L2,Offer1,Branch,537.6
FI11096,Arizona,7324.285428,No,1/8/11,Unemployed,0,Suburban,Single,104,10,74,0,7,Special,Special L1,Offer2,Branch,1114.092784
QF13998,California,2357.801509,No,2/11/11,Unemployed,0,Urban,Married,65,5,59,1,1,Personal,Personal L3,Offer2,Web,294.502382
BC35753,Arizona,2671.295549,No,1/18/11,Employed,45525,Suburban,Married,66,1,41,0,1,Personal,Personal L2,Offer4,Agent,316.8
LX74249,Oregon,2938.814981,No,2/28/11,Employed,96765,Urban,Married,72,28,61,0,1,Personal,Personal L3,Offer3,Call Center,216.01091
VX43756,Oregon,4911.002585,No,1/27/11,Employed,32903,Rural,Married,64,4,41,3,3,Personal,Personal L3,Offer3,Web,98.33116
JZ61928,California,5498.940679,Yes,2/5/11,Medical Leave,22520,Suburban,Married,73,17,64,0,3,Corporate,Corporate L3,Offer1,Branch,350.4
DT59560,California,4757.242856,No,2/25/11,Employed,67486,Urban,Married,118,3,26,0,1,Personal,Personal L3,Offer3,Branch,529.493769
CI99444,Nevada,2926.886293,No,2/22/11,Employed,92381,Urban,Married,72,24,27,0,1,Special,Special L2,Offer2,Call Center,234.774747
JF25129,California,8509.850887,Yes,1/31/11,Disabled,26057,Suburban,Divorced,74,3,63,0,2,Personal,Personal L2,Offer1,Call Center,523.888845
YB57848,Oregon,9928.986032,No,1/2/11,Employed,75716,Rural,Single,247,2,32,0,1,Personal,Personal L3,Offer1,Branch,562.088587
DJ27518,California,10089.79095,No,1/1/11,Employed,63657,Suburban,Single,128,1,26,0,7,Corporate,Corporate L3,Offer4,Agent,614.4
DO95670,Arizona,5073.282126,Yes,1/30/11,Employed,57709,Suburban,Married,125,10,26,0,1,Personal,Personal L3,Offer2,Branch,600.0
WV53830,Oregon,16301.9676,Yes,2/17/11,Retired,19614,Suburban,Married,85,21,32,0,2,Personal,Personal L2,Offer2,Agent,574.024018
LY30169,California,3360.269641,No,1/23/11,Employed,75216,Rural,Married,84,23,39,1,1,Corporate,Corporate L3,Offer4,Agent,65.803328
AH41449,Nevada,7907.133288,No,2/14/11,Employed,24666,Rural,Married,101,32,51,0,3,Personal,Personal L2,Offer3,Branch,151.835574
GV21882,Nevada,28328.46548,No,1/19/11,Medical Leave,20799,Urban,Single,111,20,28,0,2,Personal,Personal L3,Offer3,Call Center,388.995233
FH14955,California,4467.705159,No,1/21/11,Unemployed,0,Suburban,Single,64,10,34,0,4,Corporate,Corporate L3,Offer3,Call Center,307.2
JA60749,Oregon,9035.671134,Yes,1/21/11,Employed,34337,Suburban,Married,113,20,44,0,9,Personal,Personal L3,Offer2,Web,542.4
PB81005,Oregon,5364.469352,No,2/10/11,Employed,53562,Urban,Married,135,24,35,0,1,Personal,Personal L3,Offer1,Branch,589.628918
OY88200,Nevada,2706.606128,No,1/5/11,Medical Leave,22664,Suburban,Divorced,73,0,8,0,1,Personal,Personal L2,Offer4,Agent,350.4
ZT72561,Arizona,6167.854162,No,1/17/11,Employed,27289,Suburban,Married,158,4,78,2,1,Personal,Personal L3,Offer2,Agent,758.4
ZF95586,Arizona,2476.046413,No,1/12/11,Employed,54831,Rural,Married,61,7,45,0,1,Personal,Personal L3,Offer3,Agent,136.2171
LV44800,California,3056.990764,No,1/7/11,Employed,78310,Suburban,Married,76,4,24,0,1,Personal,Personal L2,Offer3,Branch,364.8
FC46260,California,5217.513287,Yes,2/17/11,Employed,39854,Urban,Divorced,66,6,4,0,7,Corporate,Corporate L2,Offer2,Web,261.930545
HY68437,Oregon,6744.190752,No,2/3/11,Unemployed,0,Suburban,Married,90,3,74,0,4,Personal,Personal L3,Offer1,Branch,547.912576
XL50897,Arizona,15739.92367,No,2/22/11,Employed,48096,Urban,Married,131,10,3,0,2,Personal,Personal L1,Offer2,Call Center,450.090267
AR83514,Arizona,7153.671737,No,1/7/11,Employed,59522,Suburban,Married,89,0,8,0,3,Corporate,Corporate L2,Offer2,Web,427.2
NA43540,Washington,8263.482214,No,2/11/11,Unemployed,0,Rural,Married,79,11,45,1,2,Corporate,Corporate L3,Offer1,Agent,46.464625
JP22499,California,3142.739611,No,1/10/11,Employed,43285,Urban,Single,83,35,77,0,1,Corporate,Corporate L3,Offer2,Web,265.742679
KW84736,California,2691.596929,No,1/8/11,Employed,33104,Suburban,Married,70,10,23,1,1,Personal,Personal L3,Offer2,Agent,336.0
EU21305,Arizona,2500.837384,No,2/4/11,Employed,56172,Suburban,Divorced,64,0,74,0,1,Personal,Personal L3,Offer3,Agent,307.2
YT96284,Oregon,3728.873486,No,2/12/11,Employed,83632,Rural,Married,94,7,86,4,1,Personal,Personal L2,Offer3,Agent,216.839496
RH96816,Arizona,2937.165583,No,2/2/11,Unemployed,0,Suburban,Divorced,81,16,69,0,1,Personal,Personal L2,Offer1,Call Center,388.8
JB20173,California,10391.78109,No,2/4/11,Employed,81439,Rural,Single,90,25,40,1,2,Personal,Personal L2,Offer2,Call Center,108.118855
RR73059,California,2994.351694,No,1/29/11,Employed,55911,Urban,Married,74,7,40,0,1,Personal,Personal L1,Offer1,Web,187.934331
CH38655,Oregon,14203.6226,No,1/16/11,Employed,90456,Rural,Married,71,26,40,0,2,Personal,Personal L3,Offer4,Agent,165.057816
IG12691,Arizona,4490.549093,No,1/19/11,Unemployed,0,Urban,Single,64,13,11,0,3,Personal,Personal L2,Offer1,Agent,254.404622
NZ60700,Washington,10963.95723,Yes,2/8/11,Employed,55687,Suburban,Divorced,276,33,91,0,1,Personal,Personal L2,Offer1,Agent,1324.8
JL21509,California,3508.569533,Yes,1/5/11,Medical Leave,20978,Suburban,Married,98,19,96,1,1,Personal,Personal L3,Offer2,Branch,1176.2788
GR76453,Oregon,4942.873707,No,1/23/11,Employed,82093,Urban,Divorced,62,17,3,0,3,Personal,Personal L2,Offer2,Branch,266.932542
US63915,Arizona,6218.662593,No,2/4/11,Employed,51944,Suburban,Married,156,12,96,0,1,Corporate,Corporate L3,Offer1,Agent,748.8
VY30333,Nevada,6156.363979,No,1/8/11,Employed,78824,Urban,Divorced,77,10,12,0,6,Personal,Personal L3,Offer1,Agent,267.699403
AC42963,California,21423.63723,Yes,1/3/11,Unemployed,0,Suburban,Married,65,9,31,0,2,Special,Special L3,Offer2,Agent,312.0
AT89553,California,5926.729379,Yes,1/25/11,Retired,23091,Suburban,Married,96,28,90,5,5,Personal,Personal L1,Offer1,Agent,460.8
DN76322,Oregon,10295.46521,No,2/17/11,Employed,24723,Suburban,Married,129,20,0,0,5,Corporate,Corporate L1,Offer1,Branch,619.2
EZ48093,Arizona,2710.811423,No,2/9/11,Employed,31998,Suburban,Married,69,31,70,0,1,Corporate,Corporate L3,Offer3,Branch,331.2
DA34555,California,3363.004143,No,2/20/11,Employed,80138,Urban,Married,83,3,33,0,1,Personal,Personal L3,Offer4,Branch,209.427344
RK63095,California,3122.984111,No,1/1/11,Employed,72916,Suburban,Single,80,25,72,0,1,Personal,Personal L3,Offer2,Web,384.0
OG69038,Washington,6220.765007,No,2/5/11,Unemployed,0,Suburban,Single,65,5,63,2,2,Corporate,Corporate L2,Offer1,Agent,468.0
SO98684,California,3455.17183,No,2/21/11,Unemployed,0,Suburban,Single,91,16,63,0,1,Personal,Personal L2,Offer1,Call Center,681.038959
BZ85306,California,11855.13545,No,2/17/11,Unemployed,0,Suburban,Single,170,10,74,0,5,Corporate,Corporate L2,Offer3,Web,1227.491941
EV14479,California,7163.796624,No,2/3/11,Employed,44527,Urban,Married,94,20,91,2,5,Personal,Personal L3,Offer1,Call Center,286.960016
YD71702,Oregon,3157.551595,No,2/2/11,Employed,46655,Urban,Single,82,27,20,0,1,Personal,Personal L2,Offer1,Agent,336.892624
UC69263,California,8336.08382,No,2/16/11,Unemployed,0,Suburban,Single,67,10,50,2,2,Personal,Personal L3,Offer3,Agent,445.265108
DH25145,Arizona,5809.261551,No,1/30/11,Employed,26975,Suburban,Married,73,14,59,0,5,Personal,Personal L3,Offer4,Web,548.333667
KU94282,Oregon,10016.28847,No,1/16/11,Employed,62900,Rural,Married,62,3,12,0,2,Personal,Personal L2,Offer2,Agent,83.897335
UT18598,California,4914.731004,No,2/24/11,Disabled,14232,Suburban,Married,64,13,1,0,5,Personal,Personal L3,Offer4,Agent,307.2
DA40009,Washington,2750.540853,No,2/8/11,Employed,34200,Rural,Divorced,70,27,15,0,1,Corporate,Corporate L3,Offer3,Agent,167.295936
HU87011,California,5677.309793,No,1/9/11,Unemployed,0,Suburban,Married,77,13,57,0,9,Personal,Personal L1,Offer3,Web,369.6
EK40672,California,2393.1169,No,1/25/11,Medical Leave,22981,Rural,Single,69,30,8,0,1,Personal,Personal L2,Offer2,Call Center,16.80116
ZH92587,Oregon,8126.766397,No,2/22/11,Disabled,14616,Suburban,Married,107,22,73,0,3,Personal,Personal L3,Offer1,Agent,513.6
EJ95100,California,2774.799523,No,1/20/11,Unemployed,0,Suburban,Divorced,74,4,30,0,1,Personal,Personal L3,Offer2,Branch,355.2
WS56675,Oregon,4300.901435,No,1/6/11,Employed,88590,Rural,Married,107,0,57,0,1,Personal,Personal L2,Offer3,Branch,41.721538
UF28233,Washington,5221.14469,No,2/3/11,Employed,60445,Urban,Married,65,8,53,0,8,Personal,Personal L1,Offer2,Branch,279.450351
HQ76003,Nevada,12383.5306,No,1/4/11,Employed,40602,Urban,Single,105,14,84,0,2,Personal,Personal L3,Offer2,Branch,459.895876
SS90882,Oregon,7680.748159,No,1/6/11,Employed,66795,Urban,Married,64,14,71,0,2,Personal,Personal L3,Offer3,Web,238.032027
ZN71189,Oregon,4014.453113,Yes,1/8/11,Employed,37384,Suburban,Married,99,9,17,0,1,Personal,Personal L3,Offer2,Agent,475.2
VX85673,Arizona,4250.282624,Yes,1/18/11,Unemployed,0,Suburban,Single,61,17,1,1,7,Personal,Personal L3,Offer1,Agent,292.8
NP19156,Arizona,4624.557568,No,1/1/11,Employed,28264,Urban,Divorced,61,22,12,4,6,Corporate,Corporate L2,Offer1,Agent,167.889924
ZV43428,Arizona,27789.69235,Yes,1/20/11,Employed,33806,Urban,Divorced,89,32,59,0,2,Special,Special L3,Offer2,Web,395.729716
NK53911,California,7345.897176,No,1/29/11,Employed,79980,Suburban,Married,91,22,75,0,3,Personal,Personal L3,Offer2,Web,629.82071
BG73480,Oregon,5323.866117,No,1/5/11,Employed,64706,Rural,Single,135,0,30,0,1,Corporate,Corporate L2,Offer1,Agent,77.129691
VY58444,Nevada,4426.096934,No,1/19/11,Employed,29660,Urban,Married,112,29,71,0,1,Personal,Personal L3,Offer1,Agent,334.133949
SJ15498,Oregon,6852.36423,No,2/21/11,Employed,26313,Suburban,Single,87,6,77,0,7,Corporate,Corporate L2,Offer1,Agent,417.6
ZB71094,Oregon,3534.337809,No,1/25/11,Medical Leave,19861,Suburban,Married,93,27,21,0,1,Corporate,Corporate L1,Offer2,Agent,446.4
UI99818,Oregon,4349.30875,Yes,2/10/11,Employed,75648,Rural,Married,108,28,10,0,1,Personal,Personal L2,Offer2,Branch,112.660916
WS24655,Oregon,29676.81386,No,2/10/11,Employed,33992,Suburban,Single,194,15,46,1,2,Personal,Personal L3,Offer1,Call Center,931.2
LZ98947,Nevada,24238.66071,No,1/31/11,Unemployed,0,Suburban,Single,109,19,49,2,2,Personal,Personal L1,Offer1,Branch,784.8
IC94523,California,11638.89947,Yes,1/26/11,Medical Leave,25370,Suburban,Married,102,10,77,0,2,Personal,Personal L2,Offer1,Branch,489.6
TK59338,Arizona,13559.39395,No,1/3/11,Employed,98036,Suburban,Married,113,18,92,0,2,Personal,Personal L2,Offer2,Agent,662.444819
BV36386,California,4282.947971,Yes,2/26/11,Employed,40864,Rural,Married,109,16,70,1,1,Personal,Personal L3,Offer1,Agent,166.937747
QT63794,California,9144.856285,No,1/19/11,Employed,21150,Suburban,Married,116,8,1,0,4,Personal,Personal L3,Offer4,Branch,833.417104
LF36128,California,7434.270631,No,2/3/11,Employed,49057,Rural,Single,63,16,52,0,2,Personal,Personal L3,Offer2,Call Center,29.618152
JK53304,California,6159.011684,No,1/14/11,Employed,97658,Suburban,Married,76,7,82,1,3,Personal,Personal L3,Offer1,Call Center,364.8
HU76577,California,3883.398053,No,1/27/11,Unemployed,0,Suburban,Married,109,10,70,0,1,Personal,Personal L1,Offer1,Agent,765.906271
JG81480,Oregon,10622.51656,No,1/12/11,Employed,25634,Rural,Married,67,12,53,0,2,Personal,Personal L2,Offer4,Call Center,144.728404
CC88237,California,5257.241485,No,1/24/11,Employed,56154,Suburban,Single,67,6,26,0,4,Personal,Personal L3,Offer3,Web,386.160674
OV64984,Arizona,4881.394894,No,2/9/11,Employed,90892,Rural,Married,61,1,31,0,6,Personal,Personal L2,Offer2,Branch,102.322529
VG45203,Nevada,13197.92893,Yes,1/27/11,Unemployed,0,Suburban,Single,68,19,2,3,2,Personal,Personal L2,Offer1,Agent,326.4
YQ42353,Oregon,5334.183231,No,2/2/11,Employed,72960,Rural,Single,68,11,17,1,5,Personal,Personal L2,Offer1,Branch,143.535826
AP46166,California,4965.491316,No,1/6/11,Unemployed,0,Suburban,Single,73,4,71,1,8,Personal,Personal L3,Offer3,Call Center,525.6
UI36374,Oregon,5470.060561,Yes,2/17/11,Employed,54507,Suburban,Married,138,20,11,0,1,Corporate,Corporate L2,Offer2,Agent,702.990032
ZR76229,Arizona,3713.790822,No,1/4/11,Employed,81190,Urban,Married,92,9,87,0,1,Corporate,Corporate L3,Offer2,Web,356.563616
ZD65365,Oregon,2894.583582,No,2/13/11,Employed,28204,Suburban,Married,73,6,12,0,1,Personal,Personal L3,Offer2,Branch,486.987555
XI84293,Oregon,1940.981221,No,2/7/11,Unemployed,0,Suburban,Single,66,5,40,3,1,Personal,Personal L3,Offer3,Call Center,475.2
MT97446,California,2647.204207,No,2/13/11,Employed,26441,Urban,Married,66,32,20,0,1,Corporate,Corporate L1,Offer1,Agent,210.641776
GM48223,Oregon,5461.967787,No,2/6/11,Employed,42650,Rural,Married,69,10,92,0,5,Personal,Personal L1,Offer3,Agent,35.565605
YQ42614,Washington,2661.82351,No,2/23/11,Employed,29195,Suburban,Divorced,68,2,46,0,1,Personal,Personal L2,Offer2,Agent,448.181396
ZK56389,Arizona,2397.036098,Yes,1/29/11,Retired,22283,Suburban,Divorced,65,16,93,0,1,Special,Special L3,Offer1,Branch,572.072106
MK19833,Arizona,4567.874448,No,2/7/11,Disabled,15383,Suburban,Married,61,10,36,0,4,Corporate,Corporate L3,Offer4,Web,292.8
TO12347,California,5534.569714,No,2/5/11,Disabled,16101,Suburban,Divorced,74,16,10,0,3,Personal,Personal L2,Offer3,Call Center,437.608909
KE63160,Oregon,6057.07208,Yes,2/14/11,Retired,27681,Suburban,Married,83,13,62,0,9,Personal,Personal L3,Offer2,Agent,398.4
SR49919,Arizona,10656.88195,Yes,2/27/11,Employed,72540,Suburban,Married,88,7,3,0,2,Personal,Personal L3,Offer2,Call Center,631.743039
CI38171,Washington,13798.47871,No,1/28/11,Employed,42780,Suburban,Single,181,11,43,2,5,Personal,Personal L3,Offer1,Call Center,868.8
VK42108,Washington,18060.47947,No,1/17/11,Employed,57882,Suburban,Single,115,1,61,0,2,Corporate,Corporate L3,Offer1,Web,552.0
NB86692,Nevada,2690.477161,No,1/2/11,Employed,60060,Urban,Married,67,24,12,0,1,Personal,Personal L3,Offer4,Web,320.629479
YN15967,California,7409.083969,No,1/11/11,Employed,61160,Urban,Single,96,2,71,0,3,Corporate,Corporate L2,Offer1,Branch,354.530239
KU56071,Oregon,4991.535369,No,2/20/11,Employed,93416,Urban,Married,62,5,16,0,6,Personal,Personal L1,Offer2,Call Center,246.249051
LN47910,Arizona,4434.028141,No,1/3/11,Employed,83220,Suburban,Married,110,9,42,0,1,Personal,Personal L1,Offer3,Agent,528.0
CY80935,Oregon,14748.92373,No,2/11/11,Employed,31226,Suburban,Married,93,31,68,0,2,Personal,Personal L2,Offer1,Agent,446.4
SA84892,California,4916.373221,No,1/7/11,Employed,66982,Suburban,Married,121,12,13,0,1,Corporate,Corporate L3,Offer2,Agent,871.2
LY93301,Oregon,12495.73971,No,2/3/11,Unemployed,0,Suburban,Single,61,32,85,0,2,Corporate,Corporate L3,Offer3,Agent,292.8
FG63647,Nevada,12877.7765,No,1/25/11,Unemployed,0,Suburban,Married,117,8,89,0,2,Personal,Personal L1,Offer2,Agent,561.6
VX79712,Washington,6775.924167,No,2/20/11,Employed,27354,Suburban,Married,86,2,13,1,7,Personal,Personal L3,Offer4,Branch,412.8
UH59257,Washington,7540.911474,No,2/14/11,Employed,61726,Suburban,Married,96,33,30,2,4,Personal,Personal L3,Offer2,Agent,689.507724
ME84824,Arizona,5989.773931,Yes,1/19/11,Employed,66839,Suburban,Single,154,33,24,0,1,Personal,Personal L3,Offer2,Branch,739.2
ZR68364,California,9171.000967,No,2/10/11,Employed,60433,Suburban,Married,77,0,64,0,2,Personal,Personal L1,Offer2,Branch,369.6
WQ25142,California,21528.56723,No,2/18/11,Disabled,11538,Suburban,Married,82,35,22,0,2,Corporate,Corporate L3,Offer3,Call Center,393.6
OW84481,Nevada,2675.569927,No,2/16/11,Employed,67837,Suburban,Married,69,19,17,4,1,Personal,Personal L3,Offer2,Agent,430.477436
FU77365,California,9246.223462,No,2/14/11,Employed,40032,Suburban,Married,118,1,50,2,7,Personal,Personal L3,Offer1,Web,717.763724
MR46875,Washington,4860.580033,No,1/13/11,Employed,41126,Urban,Divorced,61,28,89,0,8,Corporate,Corporate L2,Offer3,Call Center,199.281404
PT46181,California,2471.145145,No,1/26/11,Employed,65176,Suburban,Married,62,24,32,0,1,Personal,Personal L3,Offer2,Branch,297.6
LT41574,Oregon,2760.954751,No,1/18/11,Employed,34717,Suburban,Married,70,7,33,2,1,Special,Special L2,Offer1,Web,336.0
WX16395,California,4270.034394,Yes,1/19/11,Unemployed,0,Suburban,Married,122,27,2,0,1,Personal,Personal L1,Offer2,Agent,725.870693
HD82971,Arizona,3136.082008,No,1/15/11,Unemployed,0,Suburban,Single,89,15,83,0,1,Personal,Personal L1,Offer3,Agent,640.8
ZC17276,California,7755.209719,No,1/15/11,Unemployed,0,Suburban,Single,110,7,90,0,5,Personal,Personal L3,Offer1,Branch,528.0
OR27665,Washington,4927.707574,No,1/29/11,Unemployed,0,Rural,Married,67,29,40,0,9,Personal,Personal L1,Offer1,Branch,132.443705
VO75043,Oregon,6661.744145,No,1/7/11,Unemployed,0,Suburban,Married,95,6,99,0,5,Personal,Personal L3,Offer4,Agent,456.0
LZ78622,California,6529.911496,No,1/9/11,Employed,44379,Suburban,Married,83,10,12,1,8,Special,Special L3,Offer2,Call Center,398.4
PK24825,Oregon,3293.245706,No,2/15/11,Unemployed,0,Suburban,Single,94,3,40,0,1,Corporate,Corporate L1,Offer3,Call Center,676.8
HG93801,Arizona,5154.764074,No,1/2/11,Employed,82730,Urban,Married,127,13,31,0,1,Corporate,Corporate L3,Offer2,Branch,442.521087
PJ36749,Washington,5597.12496,Yes,1/27/11,Employed,37995,Suburban,Married,139,16,50,0,1,Personal,Personal L2,Offer1,Branch,667.2
IJ33473,California,20766.66918,No,1/13/11,Unemployed,0,Suburban,Single,73,9,28,2,2,Personal,Personal L3,Offer3,Call Center,350.4
CH96412,Oregon,5423.136755,No,1/28/11,Employed,85018,Rural,Married,68,22,54,3,6,Personal,Personal L1,Offer1,Call Center,62.837764
PR74833,Oregon,5553.362689,No,2/4/11,Unemployed,0,Suburban,Single,89,1,84,1,4,Personal,Personal L3,Offer1,Agent,640.8
ZS36394,California,5504.139033,Yes,2/8/11,Unemployed,0,Suburban,Married,73,18,45,0,5,Corporate,Corporate L1,Offer1,Call Center,350.4
DP50922,California,12663.99057,No,2/5/11,Employed,72109,Suburban,Married,105,31,34,0,2,Personal,Personal L3,Offer2,Web,504.0
VY23882,Arizona,5548.031892,Yes,1/13/11,Employed,67798,Suburban,Divorced,69,1,78,0,9,Personal,Personal L1,Offer1,Agent,331.2
UH62357,Washington,4389.945709,No,1/28/11,Unemployed,0,Suburban,Divorced,118,10,69,1,1,Personal,Personal L3,Offer1,Branch,670.656551
BG74433,Oregon,2604.84712,No,1/22/11,Unemployed,0,Suburban,Single,74,19,50,0,1,Corporate,Corporate L1,Offer2,Call Center,532.8
TI19394,Oregon,2918.576189,No,2/24/11,Employed,80714,Suburban,Married,72,18,12,0,1,Personal,Personal L3,Offer2,Web,345.6
AQ91207,California,2487.649473,No,2/11/11,Employed,38667,Urban,Married,63,9,21,0,1,Personal,Personal L3,Offer2,Branch,293.070538
QL46987,Oregon,9082.833891,No,1/8/11,Employed,34430,Rural,Divorced,117,16,51,0,8,Personal,Personal L3,Offer1,Branch,232.875794
BS34332,Oregon,5557.934118,No,1/30/11,Employed,83576,Suburban,Married,69,35,72,0,5,Personal,Personal L3,Offer3,Web,331.2
IJ26642,Nevada,5107.163002,Yes,1/26/11,Employed,35625,Urban,Married,65,10,56,1,3,Personal,Personal L3,Offer2,Agent,288.572108
XS36281,Washington,5570.21583,No,1/29/11,Employed,85718,Urban,Single,139,4,98,1,1,Personal,Personal L3,Offer1,Branch,540.173933
SR47878,California,5595.389905,Yes,2/5/11,Employed,74454,Suburban,Single,71,25,29,0,3,Personal,Personal L3,Offer2,Call Center,340.8
HG53255,Nevada,11243.90285,No,2/25/11,Employed,66146,Urban,Single,96,2,38,0,2,Personal,Personal L3,Offer4,Call Center,250.697824
QV65644,Oregon,6113.869984,No,2/4/11,Unemployed,0,Suburban,Single,88,18,7,0,5,Personal,Personal L2,Offer1,Branch,1034.799615
ZW76597,California,5271.372558,No,2/14/11,Retired,13215,Suburban,Married,74,30,17,1,3,Corporate,Corporate L3,Offer1,Branch,443.772927
SM80235,Oregon,2746.921502,No,1/29/11,Employed,62302,Suburban,Single,70,7,7,0,1,Personal,Personal L2,Offer2,Call Center,504.0
FE24232,Nevada,4729.970205,No,1/17/11,Unemployed,0,Suburban,Married,124,13,31,0,1,Corporate,Corporate L1,Offer2,Web,630.85509
BY78730,Oregon,8879.790017,Yes,2/3/11,Employed,52583,Urban,Single,113,12,59,0,7,Special,Special L2,Offer1,Agent,528.20086
CR40615,Arizona,3106.48254,No,1/2/11,Disabled,22076,Suburban,Single,85,30,53,0,1,Personal,Personal L2,Offer1,Web,422.765363
WL24392,Arizona,5860.16743,No,2/1/11,Employed,94527,Rural,Married,73,16,32,0,3,Personal,Personal L1,Offer1,Agent,41.464402
MZ81826,Arizona,9035.671134,Yes,1/21/11,Employed,34337,Suburban,Married,113,20,44,0,9,Personal,Personal L1,Offer2,Web,542.4
EO99750,Nevada,7256.576235,No,2/25/11,Employed,29053,Rural,Married,181,34,52,0,1,Personal,Personal L3,Offer3,Web,404.95431
HF82396,Oregon,14428.86926,No,1/17/11,Unemployed,0,Suburban,Single,68,2,82,0,2,Personal,Personal L1,Offer1,Branch,326.4
